historical_path,contains_result_output_log_trace_checkpoint_submission_or_score_keyword,selected_artifact_candidate,path_role,attributable_to_published_75_competition_three_seed_run,paper_result_credit
rdagent/components/task_implementation/model_implementation/prompts.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/components/task_implementation/model_implementation/task.py,False,False,ordinary_historical_source_path,False,False
rdagent/components/task_implementation/model_implementation/task_extraction.py,False,False,ordinary_historical_source_path,False,False
rdagent/components/task_implementation/model_implementation/task_loader.py,False,False,ordinary_historical_source_path,False,False
rdagent/components/task_loader/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/components/workflow/conf.py,False,False,ordinary_historical_source_path,False,False
rdagent/components/workflow/rd_loop.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/agent.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/conf.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/developer.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/evaluation.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/evolving_agent.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/evolving_framework.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/exception.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/experiment.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/implementation.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/interactor.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/knowledge_base.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/log.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/core/mcts_config.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/prompts.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/proposal.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/proposal/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/scenario.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/step_hypo.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/task.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/task_generator.py,False,False,ordinary_historical_source_path,False,False
rdagent/core/test.ipynb,False,False,ordinary_historical_source_path,False,False
rdagent/core/utils.py,False,False,ordinary_historical_source_path,False,False
rdagent/data_driven_code_generation/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/document_analysis/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/document_process/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/document_process/document_analysis.py,False,False,ordinary_historical_source_path,False,False
rdagent/document_process/document_reader.py,False,False,ordinary_historical_source_path,False,False
rdagent/document_process/prompts.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/document_reader/document_reader.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/CoSTEER.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/evolving/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/evolving/evaluators.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/evolving/evolvable_subjects.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/evolving/evolving_agent.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/evolving/evolving_strategy.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/evolving/factor.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/evolving/factor_implementation_evolving_cli.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/evolving/knowledge_management.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/evolving/scheduler.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/prompts.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/share_modules/conf.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/share_modules/evaluator.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/share_modules/exception.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/share_modules/factor.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/share_modules/factor_gen.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/share_modules/factor_implementation_config.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/share_modules/factor_implementation_utils.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/share_modules/prompt.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/share_modules/prompts.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/share_modules/utils.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/task_loader/json_loader.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/task_loader/pdf_loader.py,False,False,ordinary_historical_source_path,False,False
rdagent/factor_implementation/task_loader/prompts.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/knowledge_management/graph.py,False,False,ordinary_historical_source_path,False,False
rdagent/knowledge_management/knowledgebase.py,False,False,ordinary_historical_source_path,False,False
rdagent/knowledge_management/prompts.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/knowledge_management/vector_base.py,False,False,ordinary_historical_source_path,False,False
rdagent/log/__init__.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/base.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/conf.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/logger.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/mle_summary.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/oai/backend/__init__.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/oai/backend/base.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/oai/backend/deprec.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/oai/backend/litellm.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/oai/llm_conf.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/oai/llm_utils.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/server/README.md,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/server/app.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/server/debug_app.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/storage.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/time.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/timer.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/README.md,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/__init__.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/aide.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/app.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/conf.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/ds_summary.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/ds_summary_fixed_2.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/ds_trace.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/ds_trace_fixed_2.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/ds_user_interact.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/dsapp.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/dsapp_fixed_2.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/flow.png,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/image.png,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/llm_st.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/pages/dmm.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/pages/factor_loop.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/pages/main.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/pages/model_loop.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/pages/report_factor.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/pages/report_model.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/pages/videos.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/qlib_report_figure.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/st_fixed_container.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/storage.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/utils.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/ui/web.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/utils.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/utils/__init__.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/log/utils/folder.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/model_implementation/benchmark/eval.py,False,False,ordinary_historical_source_path,False,False
rdagent/model_implementation/benchmark/gt_code/A-DGN.py,False,False,ordinary_historical_source_path,False,False
rdagent/model_implementation/benchmark/gt_code/dirgnn.py,False,False,ordinary_historical_source_path,False,False
rdagent/model_implementation/benchmark/gt_code/gpsconv.py,False,False,ordinary_historical_source_path,False,False
rdagent/model_implementation/benchmark/gt_code/linkx.py,False,False,ordinary_historical_source_path,False,False
rdagent/model_implementation/benchmark/gt_code/pmlp.py,False,False,ordinary_historical_source_path,False,False
rdagent/model_implementation/benchmark/gt_code/visnet.py,False,False,ordinary_historical_source_path,False,False
rdagent/model_implementation/conf.py,False,False,ordinary_historical_source_path,False,False
rdagent/model_implementation/evaluator.py,False,False,ordinary_historical_source_path,False,False
rdagent/model_implementation/gt_code.py,False,False,ordinary_historical_source_path,False,False
rdagent/model_implementation/main.py,False,False,ordinary_historical_source_path,False,False
rdagent/model_implementation/one_shot/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/model_implementation/one_shot/prompt.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/model_implementation/task.py,False,False,ordinary_historical_source_path,False,False
rdagent/oai/backend/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/oai/backend/base.py,False,False,ordinary_historical_source_path,False,False
rdagent/oai/backend/deprec.py,False,False,ordinary_historical_source_path,False,False
rdagent/oai/backend/deprec/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/oai/backend/deprec/conf.py,False,False,ordinary_historical_source_path,False,False
rdagent/oai/backend/deprec/deprecated.py,False,False,ordinary_historical_source_path,False,False
rdagent/oai/backend/deprec_backend.py,False,False,ordinary_historical_source_path,False,False
rdagent/oai/backend/litellm.py,False,False,ordinary_historical_source_path,False,False
rdagent/oai/backend/litellm_backend.py,False,False,ordinary_historical_source_path,False,False
rdagent/oai/backend/pydantic_ai.py,False,False,ordinary_historical_source_path,False,False
rdagent/oai/backends/az.py,False,False,ordinary_historical_source_path,False,False
rdagent/oai/llm_conf.py,False,False,ordinary_historical_source_path,False,False
rdagent/oai/llm_utils.py,False,False,ordinary_historical_source_path,False,False
rdagent/oai/utils/embedding.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/agentic_sys/dev.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/agentic_sys/dev_new.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/agentic_sys/docker/Dockerfile,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/agentic_sys/docker/entrypoint.sh,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/agentic_sys/env.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/agentic_sys/evaluator.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/agentic_sys/exp.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/agentic_sys/feedback.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/agentic_sys/loop.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/agentic_sys/prompts.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/agentic_sys/proposal.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/agentic_sys/research_task.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/agentic_sys/scen.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/agentic_sys/tools/deploy_searxng.sh,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/agentic_sys/tools/how_to_use.md,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/agentic_sys/tools/search_config.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/agentic_sys/tools/searxng_client.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/agentic_sys/tools/web_search.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_mining/developer/feedback.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_mining/developer/model_coder.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_mining/developer/model_runner.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_mining/docker/Dockerfile,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_mining/experiment/model_experiment.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_mining/experiment/model_template/README.md,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_mining/experiment/model_template/train.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_mining/experiment/prompts.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_mining/experiment/workspace.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_mining/proposal/model_proposal.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_processing/developer/data_coder.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_processing/developer/data_runner.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_processing/developer/feedback.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_processing/docker/Dockerfile,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_processing/experiment/feature_experiment.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_processing/experiment/feature_template/train.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_processing/experiment/prompts.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_processing/experiment/workspace.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_processing/proposal/factor_proposal.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/debug/data.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/dev/coder.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/dev/eval_tests/mle_submission_check.txt,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/scenarios/data_science/dev/feedback.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/dev/prompts.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/dev/prompts_v3.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/dev/runner.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/dev/runner/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/dev/runner/eval.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/dev/runner/eval_tests/mle_submission_format_test.txt,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/scenarios/data_science/dev/runner/prompts.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/dev/runner_mcts/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/dev/runner_mcts/eval.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/dev/runner_mcts/prompts.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/dev/runner_mcts/test.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/eval_tests/mle_submission_format_test.txt,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/scenarios/data_science/example/README.md,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/example/arf-12-hour-prediction-task/description.md,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/example/arf-12-hour-prediction-task/sample.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/example/arf-12-hour-prediction-task/test/ARF_12h.csv,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/example/arf-12-hour-prediction-task/test/X.npz,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/example/arf-12-hour-prediction-task/train/ARF_12h.csv,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/example/arf-12-hour-prediction-task/train/X.npz,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/example/arf-12-hours-prediction-task/description.md,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/example/arf-12-hours-prediction-task/sample.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/example/eval/arf-12-hour-prediction-task/grade.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/example/eval/arf-12-hour-prediction-task/submission_test.csv,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/scenarios/data_science/example/eval/arf-12-hour-prediction-task/valid.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/example/eval/arf-12-hours-prediction-task/grade.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/example/eval/arf-12-hours-prediction-task/valid.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/example/eval/playground-series-s4e9/grade.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/example/eval/playground-series-s4e9/valid.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/example/playground-series-s4e9/description.md,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/example/source_data/arf-12-hours-prediction-task/prepare.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/example/source_data/playground-series-s4e9/prepare.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/experiment/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/experiment/experiment.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/experiment/kaggle_experiment.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/experiment/workspace.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/interactor/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/loop.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/poml_share/exp_feedback_list.poml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/poml_share/role.poml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/poml_share/scenario_description.poml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/poml_share/sota_exp.poml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/bo_prompts.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen copy.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/README.md,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/base.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/ckp_select.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/diversity_strategy.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/draft copy.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/draft.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/draft/draft.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/draft/prompts_draft.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/ensemble/ensemble.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/idea_pool.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/initialize_rag_system.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/merge.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/merge.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/naive.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/naive.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/package_info.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/parallel.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/planner/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/prompt_refine.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/prompts.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/prompts_draft_v1.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/prompts_draft_v2.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/prompts_drafting.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/prompts_g.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/prompts_selector.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/prompts_v2.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/prompts_v3.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/prompts_v3_feedback_problem.poml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/prompts_v3_scenario_problem.poml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/prompts_v4.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/proposal.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/rag_hybrid.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/rag_hybrid_2.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/refine.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/restart.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/reward_inference.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/router/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/select.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/select/expand.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/select/prompts.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/select/submit.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/select/submit_v1.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/simplified_proposal.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/sota_exp_select.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen/trace_scheduler.py,True,False,keyword_path_source_template_test_or_unattributed_nonpaper_artifact,False,False
rdagent/scenarios/data_science/proposal/exp_gen/utils.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/exp_gen_old.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/ideas.json,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/knowledge_base.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/mul-level-bo.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/prompts.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/scen/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/proposal/task_gen.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/scen/__init__.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/scen/kaggle.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/scen/prompts.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/scen/runtime_info.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/scen/scen.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/scen/utils.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/share.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/sing_docker/Dockerfile,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/sing_docker/entrypoint.sh,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/sing_docker/kaggle_environment.yaml,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/data_science/test_eval.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/feature_engineering/developer/data_coder.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/feature_engineering/developer/data_runner.py,False,False,ordinary_historical_source_path,False,False
rdagent/scenarios/feature_engineering/developer/feedback.py,False,False,ordinary_historical_source_path,False,False
