source_type,source_row_id,ref_index,project_or_paper,repository,link_type,coverage_status,tested_candidate_count,candidate_ids,notes,best_candidate_id,best_strategy,best_paper_idea,best_proxy_formula,best_candidate_standalone_oos_sharpe,best_alpha_annualized,best_alpha_tstat_hac,best_information_ratio,best_appraisal_ratio,best_grs_f,best_grs_p_value,best_combined_minus_old_sharpe,best_beats_ff5mom_positive_alpha_5pct
code_links,2,,AlphaAgent — LLM-Driven Alpha Mining with Regularized Exploration to Counteract Alpha Decay,RndmVariableQ/AlphaAgent,implementation,jkp_proxy_tested,1,repo_alphaagent_decay_resistant_quality,Repository-specific in-spirit JKP-USA proxy was evaluated.,repo_alphaagent_decay_resistant_quality,long_short_decile_value_weighted,"AlphaAgent regularizes LLM factor search for originality, hypothesis consistency, and complexity control to counter alpha decay and crowding.",rank(ope_be)+rank(ocf_me)+rank(qmj_safety)+rank(at_turnover)-rank(oaccruals_at)-rank(eqnetis_me)-rank(debt_gr1),0.796112448833211,0.0386072739075827,4.263717671948606,0.8896780849699887,0.8896780849699887,18.04445534208056,2.888206102173848e-05,0.3252555720608092,True
code_links,3,,AlphaBench — Benchmarking Large Language Models in Formulaic Alpha Factor Mining,CityU-MLO/AlphaBench,implementation,jkp_proxy_tested,1,repo_alphabench_formulaic_price_volume,Repository-specific in-spirit JKP-USA proxy was evaluated.,repo_alphabench_formulaic_price_volume,long_short_decile_value_weighted,"AlphaBench frames LLM alpha mining as formula generation from price and volume operators, then portfolio evaluation by Sharpe and related metrics.",rank(ret_12_1)+rank(ret_6_1)+rank(rmax5_rvol_21d)+rank(dolvol_126d)-rank(rvol_252d)-rank(turnover_var_126d),-0.028626320181622,-0.0151435104024505,-2.1830180489439,-0.4542468039699128,-0.4542468039699128,4.703939772822773,0.0308842355846945,0.0937056097943618,False
code_links,4,22,AlphaForge,bettyguo/awesome-llm-trading-agents,supporting_github_source,supporting_repo_not_strategy,0,,Awesome-list/supporting source row; the actual named implementation repo was evaluated separately where available.,,,,,,,,,,,,,False
code_links,5,,AlphaForge,DulyHao/AlphaForge,implementation,jkp_proxy_tested,1,code_alphaforge_program_factor,Repository-specific in-spirit JKP-USA proxy was evaluated.,code_alphaforge_program_factor,long_short_decile_value_weighted,AlphaForge is listed as an implementation repo for LLM-assisted factor/strategy generation.,rank(be_me)+rank(ret_12_1)+rank(ope_be)+rank(dolvol_126d)-rank(rvol_252d),0.1689388386142545,-0.004820184068945,-0.754157363970928,-0.1439856158300655,-0.1439856158300655,0.4726244754338659,0.4923169602755826,0.0097880116108095,False
code_links,6,22,AlphaGen,bettyguo/awesome-llm-trading-agents,supporting_github_source,supporting_repo_not_strategy,0,,Awesome-list/supporting source row; the actual named implementation repo was evaluated separately where available.,,,,,,,,,,,,,False
code_links,7,,AlphaGen,RL-MLDM/alphagen,implementation,jkp_proxy_tested,1,code_alphagen_symbolic_factor,Repository-specific in-spirit JKP-USA proxy was evaluated.,code_alphagen_symbolic_factor,long_short_decile_value_weighted,AlphaGen is a symbolic alpha generation/search repo listed in the source table.,rank(ret_12_1)-rank(ret_1_0)+rank(be_me)+rank(ope_be)-rank(rvol_252d),0.1702020951565379,0.0013663079501961,0.1441427689435077,0.0324298526529061,0.0324298526529061,0.0239755148935532,0.8770520489436773,0.0004987180474802,False
code_links,8,,AlphaPROBE,gta0804/AlphaPROBE,implementation,jkp_proxy_tested,1,repo_alphaprobe_dag_diverse_factor_blend,Repository-specific in-spirit JKP-USA proxy was evaluated.,repo_alphaprobe_dag_diverse_factor_blend,long_short_decile_value_weighted,"AlphaPROBE treats alpha mining as DAG-guided factor evolution, selecting promising parents while preserving factor-pool diversity and stability.",rank(ret_12_1)-rank(ret_1_0)+rank(be_me)+rank(ope_be)+rank(qmj_safety)+rank(turnover_126d)-rank(rvol_252d)-rank(debt_at),0.4502505385794087,0.0152119885624373,1.378741194280524,0.2763576053512158,0.2763576053512158,1.741088446353415,0.1880138237589577,0.0356232764076145,False
code_links,9,4,QuantaAlpha — LLM-Driven Self-Evolving Framework for Factor Mining,QuantaAlpha/QuantaAlpha,implementation,jkp_proxy_tested,1,code_quantaalpha_self_evolving_factor,Repository-specific in-spirit JKP-USA proxy was evaluated.,code_quantaalpha_self_evolving_factor,long_short_decile_value_weighted,QuantaAlpha is listed as an LLM-driven self-evolving framework for factor mining.,rank(ret_12_1)+rank(ope_be)+rank(gp_me)+rank(qmj)-rank(rvol_252d)-rank(debt_at),0.4628744237973928,0.0171177672684835,2.3572731054774465,0.495065789122878,0.495065789122878,5.587323585666895,0.0187324212792523,0.1104625960818652,True
code_links,10,,QuantEvolver — Reinforcement Fine-Tuning for LLM-Based Alpha Factor Discovery,QuantLLM/QuantEvolver,implementation,jkp_proxy_tested,1,repo_quantevolver_return_sharpe_proxy,Repository-specific in-spirit JKP-USA proxy was evaluated.,repo_quantevolver_return_sharpe_proxy,long_short_decile_value_weighted,QuantEvolver uses executable seed expressions and reinforcement fine-tuning; this row repeats its risk-adjusted momentum seed in the unified in-spirit table.,ret_12_1 / abs(rvol_252d),0.3159540989730854,0.0032849190887483,0.6514961447297817,0.1488674768148226,0.1488674768148226,0.5052166407827975,0.4777728235471496,0.0104596756531498,False
code_links,11,,R&D-Agent-Quant — Multi-Agent Framework for Data-Centric Factors and Model Joint Optimization,microsoft/RD-Agent,implementation,jkp_proxy_tested,1,repo_rd_agent_factor_model_compact_ensemble,Repository-specific in-spirit JKP-USA proxy was evaluated.,repo_rd_agent_factor_model_compact_ensemble,long_short_decile_value_weighted,"R&D-Agent-Quant presents a data-centric factor/model co-optimization loop aiming for compact, robust factor sets rather than one-off generated alphas.",rank(be_me)+rank(ope_be)+rank(gp_me)+rank(ret_12_1)-rank(rvol_252d)-rank(beta_252d)-rank(at_gr1),-0.0265063303206854,-0.0064081675102667,-0.7893129461197043,-0.1801855833183732,-0.1801855833183732,0.7401471513892136,0.390305355940118,0.0152886782028063,False
code_links,12,27,AlphaQuanter — End-to-End Tool-Orchestrated Agentic RL for Stock Trading,AlphaQuanter/AlphaQuanter,implementation,jkp_proxy_tested,1,code_alphaquanter_tool_orchestrated_rl,Repository-specific in-spirit JKP-USA proxy was evaluated.,code_alphaquanter_tool_orchestrated_rl,long_short_decile_value_weighted,AlphaQuanter is listed as an end-to-end tool-orchestrated agentic RL stock trading system.,rank(ret_3_1)+rank(ret_12_1)+rank(turnover_126d)-rank(rvol_21d)-rank(beta_252d),0.2174432774006343,0.0022212738215635,0.2984796123128371,0.05829856968179,0.05829856968179,0.0774807456190421,0.7809339500111205,0.0016108383443347,False
code_links,13,,ContestTrade — Multi-Agent Trading System Based on Internal Contest Mechanism,FinStep-AI/ContestTrade,implementation,jkp_proxy_tested,1,contesttrade_internal_contest_trailing_sharpe,Repository-specific in-spirit JKP-USA proxy was evaluated.,contesttrade_internal_contest_trailing_sharpe,meta_sleeve_selection_trailing_sharpe,ContestTrade uses an internal contest/ranking mechanism among agents. This proxy selects the JKP idea sleeve with the best trailing 36-month realized Sharpe using only past generated JKP returns.,"monthly winner among idea sleeves by trailing 36m Sharpe, min 24m history",0.5483276966459494,0.0142509065590679,1.1111512642567067,0.2471318758928012,0.2471318758928012,1.285352382147205,0.2578971865783574,0.0292187315701739,False
code_links,14,41,CryptoTrade,Xtra-Computing/CryptoTrade,implementation,not_mappable_crypto_not_usa_equity,0,,CryptoTrade is crypto-only and outside the user-approved USA-equity JKP universe.,,,,,,,,,,,,,False
code_links,15,,FinCon — Synthesized LLM Multi-Agent System with Conceptual Verbal Reinforcement,MXGao-A/FAgent,implementation_ambiguous,jkp_proxy_tested,1,repo_fincon_cvar_risk_controlled_allocator,Repository-specific in-spirit JKP-USA proxy was evaluated.,repo_fincon_cvar_risk_controlled_allocator,long_only_top_decile_value_weighted,"FinCon uses manager/analyst hierarchy plus dual-level risk control, including CVaR-style monitoring, for portfolio decisions.",long-only top decile by rank(ret_12_1)+rank(ope_be)+rank(qmj_safety)+rank(dolvol_126d)-rank(rvol_252d)-rank(beta_252d)-rank(betadown_252d),0.5989002912837637,-0.0065625760499309,-0.8702963839866859,-0.1892245056734171,-0.1892245056734171,0.8162679612235686,0.367003335873477,0.0168486729858594,False
code_links,16,,FinCon — Synthesized LLM Multi-Agent System with Conceptual Verbal Reinforcement,The-FinAI/FinCon,implementation_ambiguous,jkp_proxy_tested,1,repo_fincon_cvar_risk_controlled_allocator,Repository-specific in-spirit JKP-USA proxy was evaluated.,repo_fincon_cvar_risk_controlled_allocator,long_only_top_decile_value_weighted,"FinCon uses manager/analyst hierarchy plus dual-level risk control, including CVaR-style monitoring, for portfolio decisions.",long-only top decile by rank(ret_12_1)+rank(ope_be)+rank(qmj_safety)+rank(dolvol_126d)-rank(rvol_252d)-rank(beta_252d)-rank(betadown_252d),0.5989002912837637,-0.0065625760499309,-0.8702963839866859,-0.1892245056734171,-0.1892245056734171,0.8162679612235686,0.367003335873477,0.0168486729858594,False
code_links,17,28,FinMem — LLM Trading Agent with Layered Memory and Character Design,pipiku915/finmem-llm-stocktrading,implementation,jkp_proxy_tested,1,code_finmem_memory_trend,Repository-specific in-spirit JKP-USA proxy was evaluated.,code_finmem_memory_trend,long_short_decile_value_weighted,FinMem is listed as an LLM trading agent with layered memory and character design.,rank(ret_12_1)-rank(ret_1_0)+rank(qmj_safety)+rank(cash_at)-rank(rvol_252d),0.2697366691624284,0.0092644443699142,1.175177285349304,0.2116579569958054,0.2116579569958054,1.0212855602939044,0.3130341035061765,0.0210389787820588,False
code_links,18,,GuruAgents,yejining99/GuruAgents,implementation_ambiguous,jkp_proxy_tested,6,guru_buffett_quality_compounder;guru_equal_weight_style_ensemble;guru_altman_distress_avoidance;guru_piotroski_fscore_proxy;guru_graham_deep_value_defensive;guru_greenblatt_magic_formula,Repository-specific in-spirit JKP-USA proxy was evaluated.,guru_buffett_quality_compounder,long_short_decile_value_weighted,Warren Buffett-style quality compounder: durable quality/profitability/growth with low leverage.,rank(qmj)+rank(qmj_growth)+rank(qmj_prof)+rank(ope_be)+rank(gp_me)-rank(debt_at),0.6583422281773897,0.0269477813460616,2.7016757591483302,0.533564762470115,0.533564762470115,6.490113210728557,0.011349827547765,0.1273421669956203,True
code_links,19,,QuantAgent — Price-Driven Multi-Agent LLMs for High-Frequency Trading,Y-Research-SBU/QuantAgent,implementation,jkp_proxy_tested,1,repo_quantagent_hft_price_pattern,Repository-specific in-spirit JKP-USA proxy was evaluated.,repo_quantagent_hft_price_pattern,long_short_decile_value_weighted,"QuantAgent is a price-driven multi-agent HFT system centered on short-horizon technical indicators, chart patterns, trend state, and risk-aware execution.",rank(ret_1_0)+rank(ret_3_1)+rank(rmax1_21d)+rank(rmax5_rvol_21d)+rank(turnover_126d)-rank(bidaskhl_21d)-rank(rvol_21d),0.0292324853095877,-0.0065247248808144,-0.5450020893956278,-0.1173892606440312,-0.1173892606440312,0.3141483091214378,0.575566836705167,0.0065160498600087,False
code_links,20,23,TradingAgents — Multi-Agents LLM Financial Trading Framework,TauricResearch/TradingAgents,implementation,jkp_proxy_tested,1,code_tradingagents_multi_agent,Repository-specific in-spirit JKP-USA proxy was evaluated.,code_tradingagents_multi_agent,long_short_decile_value_weighted,TradingAgents is a multi-agent LLM financial trading framework with analyst/trader/risk-style roles.,rank(ret_12_1)+rank(dolvol_126d)+rank(qmj_safety)+rank(sale_gr1)-rank(rvol_252d)-rank(beta_252d),0.2362037681640697,0.0078083013962265,1.30655783271616,0.2383043276181212,0.2383043276181212,1.294618623991225,0.2561125111430367,0.0266002990930138,False
code_links,21,50,AgenticTrading Lab,Open-Finance-Lab/AgenticTrading,implementation,jkp_proxy_tested,1,code_agentictrading_lab_allocation,Repository-specific in-spirit JKP-USA proxy was evaluated.,code_agentictrading_lab_allocation,long_short_decile_value_weighted,AgenticTrading is listed as an agentic trading lab/infrastructure repo.,rank(ret_12_1)+rank(qmj)+rank(dolvol_126d)-rank(rvol_252d)-rank(beta_252d),0.3084832802565181,0.0112060487706818,1.7624438122169963,0.3552026038520468,0.3552026038520468,2.8762741187163217,0.0909381725392617,0.0582353588398363,False
code_links,22,49,AI-Trader,HKUDS/AI-Trader,implementation,jkp_proxy_tested,1,code_ai_trader_value_quality,Repository-specific in-spirit JKP-USA proxy was evaluated.,code_ai_trader_value_quality,long_short_decile_value_weighted,AI-Trader is a practitioner LLM trading repo listed as implementation evidence.,rank(be_me)+rank(qmj)+rank(ope_be)+rank(cash_at)-rank(debt_at)-rank(rvol_252d),0.435618019680869,0.022837675273896,2.704695756646645,0.4975635361842208,0.4975635361842208,5.643845068896472,0.0181490206431933,0.1115265577508588,True
code_links,23,,AlphaForgeBench — Benchmarking End-to-End Trading Strategy Design with LLMs,finbrain-lab-hkustgz/AlphaForgeBench,implementation,jkp_proxy_tested,1,repo_alphaforgebench_executable_multifactor,Repository-specific in-spirit JKP-USA proxy was evaluated.,repo_alphaforgebench_executable_multifactor,long_short_decile_value_weighted,AlphaForgeBench evaluates LLMs as quantitative researchers generating executable alpha factors and factor-based trading strategies.,rank(be_me)+rank(ope_be)+rank(ret_12_1)+rank(qmj)+rank(dolvol_126d)-rank(rvol_252d)-rank(debt_at),0.3173172281616269,0.008819610042119,1.3836013642995948,0.264329123834523,0.264329123834523,1.5928248578733006,0.2079098616004358,0.0326352362967921,False
code_links,24,,DeepFund,HKUSTDial/DeepFund,implementation,jkp_proxy_tested,1,repo_deepfund_prudent_fund_manager,Repository-specific in-spirit JKP-USA proxy was evaluated.,repo_deepfund_prudent_fund_manager,long_only_top_decile_value_weighted,"DeepFund models a multi-agent fund workflow with fundamental, technical, policy/news, insider-style analysts, portfolio management, and risk control.",long-only top decile by rank(qmj)+rank(ope_be)+rank(gp_me)+rank(cash_at)+rank(ret_12_1)-rank(debt_at)-rank(rvol_252d)-rank(beta_252d),0.7841186118263216,0.0067293580078245,0.955813088476574,0.1962906158623997,0.1962906158623997,0.8783691358817296,0.3494076756084932,0.0181196729306933,False
code_links,25,,LiveTradeBench — Seeking Real-World Alpha with LLMs,ulab-uiuc/live-trade-bench,implementation,jkp_proxy_tested,1,repo_livetradebench_live_allocation_proxy,Repository-specific in-spirit JKP-USA proxy was evaluated.,repo_livetradebench_live_allocation_proxy,long_only_top_decile_value_weighted,LiveTradeBench evaluates live multi-asset portfolio allocation under price/news uncertainty with explicit risk-return allocation decisions.,long-only top decile by rank(ret_12_1)+rank(qmj)+rank(qmj_safety)+rank(dolvol_126d)-rank(rvol_252d)-rank(beta_252d),0.606140659428997,-0.0054436731386209,-0.933427063756403,-0.2006742513426331,-0.2006742513426331,0.9180393456670596,0.3387669942320003,0.0189307992866878,False
code_links,26,46,QuantCode-Bench,LimexAILab/QuantCode-Bench,implementation,not_mappable_benchmark_no_strategy,0,,"QuantCode-Bench is benchmark/evaluation infrastructure, not a dated stock-selection strategy.",,,,,,,,,,,,,False
code_links,27,,TradeTrap,Yanlewen/TradeTrap,implementation,jkp_proxy_tested,1,repo_tradetrap_robust_safety_proxy,Repository-specific in-spirit JKP-USA proxy was evaluated.,repo_tradetrap_robust_safety_proxy,long_short_decile_value_weighted,TradeTrap is primarily a robustness/stress-test framework; the in-spirit proxy tests the conservative safety/liquidity posture implied by its mitigation concerns.,rank(qmj_safety)+rank(dolvol_126d)+rank(cash_at)-rank(rvol_252d)-rank(beta_252d)-rank(bidaskhl_21d)-rank(debt_at),0.1655551604314543,0.0091667872461025,1.2968582629355123,0.2670019819560802,0.2670019819560802,1.62520055585211,0.2033612468614137,0.0332884227748935,False
code_links,28,53,HKUDS/Vibe-Trading,HKUDS/Vibe-Trading,implementation,jkp_proxy_tested,1,code_vibe_trading_prompt_allocation,Repository-specific in-spirit JKP-USA proxy was evaluated.,code_vibe_trading_prompt_allocation,long_short_decile_value_weighted,Vibe-Trading is a practitioner prompt-driven trading repo listed in the source table.,rank(ret_12_1)+rank(qmj)+rank(dolvol_126d)-rank(rvol_252d),0.2540347236752979,0.0080314616137912,1.3372934995779158,0.2664367750120788,0.2664367750120788,1.6183271807262536,0.2043169816288831,0.0331497838042087,False
code_links,29,54,moss-site/moss-trade-bot-skills,moss-site/moss-trade-bot-skills,implementation,not_mappable_tooling_no_strategy,0,,"moss-trade-bot-skills is bot/tooling skill content, not a standalone alpha strategy.",,,,,,,,,,,,,False
code_links,30,50,Open-Finance-Lab/AgenticTrading,Open-Finance-Lab/AgenticTrading,implementation,jkp_proxy_tested,1,code_agentictrading_lab_allocation,Repository-specific in-spirit JKP-USA proxy was evaluated. Duplicate code-link row; same tested proxy as the earlier AgenticTrading row.,code_agentictrading_lab_allocation,long_short_decile_value_weighted,AgenticTrading is listed as an agentic trading lab/infrastructure repo.,rank(ret_12_1)+rank(qmj)+rank(dolvol_126d)-rank(rvol_252d)-rank(beta_252d),0.3084832802565181,0.0112060487706818,1.7624438122169963,0.3552026038520468,0.3552026038520468,2.8762741187163217,0.0909381725392617,0.0582353588398363,False
code_links,31,52,virattt/ai-hedge-fund,virattt/ai-hedge-fund,implementation,jkp_proxy_tested,1,code_ai_hedge_fund_buffett_munger,Repository-specific in-spirit JKP-USA proxy was evaluated.,code_ai_hedge_fund_buffett_munger,long_short_decile_value_weighted,virattt/ai-hedge-fund is a practitioner multi-agent hedge-fund style repo with value/quality investor personas.,rank(qmj)+rank(qmj_prof)+rank(ope_be)+rank(gp_me)+rank(cash_at)-rank(debt_at),0.5501044274923784,0.0300103981708753,2.418893459855344,0.5383775190321946,0.5383775190321946,6.607722950282188,0.010639286861825,0.1295234096462614,True
