candidate_id,ref_index,paper_ref,source_basis,paper_text_path,paper_idea,paper_evidence_summary,evidence_categories,unavailable_paper_content_not_replicated,jkp_replication_basis,proxy_formula,strategy,replication_scope,candidate_standalone_oos_sharpe,alpha_annualized,alpha_tstat_hac,information_ratio,appraisal_ratio,grs_f,grs_p_value,combined_minus_old_sharpe,beats_ff5mom_positive_alpha_5pct
code_alphaquanter_tool_orchestrated_rl,27,027 AlphaQuanter,repo_readme_or_source_notes,none,AlphaQuanter is listed as an end-to-end tool-orchestrated agentic RL stock trading system.,"multi-agent frameworks often suffer from inefficiency, produce inconsistent signals, and lack the end-to-end optimization required to learn a coherent strategy from market feedback.",agent_trading_workflow;risk_control,news_or_text_signal;intraday_or_hft_signal;live_or_llm_execution,momentum_or_reversal;risk_or_safety;liquidity_or_microstructure,rank(ret_3_1)+rank(ret_12_1)+rank(turnover_126d)-rank(rvol_21d)-rank(beta_252d),long_short_decile_value_weighted,code_link_in_spirit_proxy,0.2174432774006343,0.0022212738215635,0.2984796123128371,0.05829856968179,0.05829856968179,0.0774807456190421,0.7809339500111205,0.0016108383443347,False
code_finmem_memory_trend,28,028 FinMem,repo_readme_or_source_notes,none,FinMem is listed as an LLM trading agent with layered memory and character design.,FinMem — LLM Trading Agent with Layered Memory and Character Design pipiku915/finmem-llm-stocktrading derived from pasted table repo text; GitHub URL cited directly in pasted references # FINMEM: A Performance-Enhanced LLM Trading Agent with Layered Memory and Character Design [![Python 3.10](https://img.shields.io/badge/python-3.10-blue.svg)](https://www.py,agent_trading_workflow,news_or_text_signal;image_or_multimodal_signal;live_or_llm_execution,momentum_or_reversal;quality_or_profitability;risk_or_safety,rank(ret_12_1)-rank(ret_1_0)+rank(qmj_safety)+rank(cash_at)-rank(rvol_252d),long_short_decile_value_weighted,code_link_in_spirit_proxy,0.2697366691624284,0.0092644443699142,1.175177285349304,0.2116579569958054,0.2116579569958054,1.0212855602939044,0.3130341035061765,0.0210389787820588,False
repo_fincon_cvar_risk_controlled_allocator,29,029 FinCon,paper_text,paper_runs/idea_replications/paper_text/029_029_fincon_synthesized_llm_multi_agent_system_with_conceptual_verbal_reinforcement.txt,"FinCon uses manager/analyst hierarchy plus dual-level risk control, including CVaR-style monitoring, for portfolio decisions.","factors must be considered: (1) Organizing agents to facilitate effective teamwork and efficient communication, and (2) Enabling agents to continuously learn and refine their actions.",sparse_or_cross_sectional_portfolio;agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;image_or_multimodal_signal;intraday_or_hft_signal;live_or_llm_execution;non_usa_or_crypto_scope,momentum_or_reversal;quality_or_profitability;risk_or_safety;liquidity_or_microstructure,long-only top decile by rank(ret_12_1)+rank(ope_be)+rank(qmj_safety)+rank(dolvol_126d)-rank(rvol_252d)-rank(beta_252d)-rank(betadown_252d),long_only_top_decile_value_weighted,repo_in_spirit_proxy,0.5989002912837637,-0.0065625760499309,-0.8702963839866859,-0.1892245056734171,-0.1892245056734171,0.8162679612235686,0.367003335873477,0.0168486729858594,False
paper_finagent_multimodal_generalist,30,030 FinAgent,paper_text,paper_runs/idea_replications/paper_text/030_030_finagent_multimodal_foundation_agent_for_financial_trading.txt,"FinAgent is a multimodal, tool-augmented generalist trading agent with diversified trading and risk-aware tool use.","factor is𝛾∈[ 0, 1).",sparse_or_cross_sectional_portfolio;agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;image_or_multimodal_signal;intraday_or_hft_signal;live_or_llm_execution;non_usa_or_crypto_scope,momentum_or_reversal;quality_or_profitability;risk_or_safety;liquidity_or_microstructure,long-only top decile by rank(qmj)+rank(ret_12_1)+rank(dolvol_126d)+rank(cash_at)-rank(rvol_252d)-rank(beta_252d)-rank(debt_at),long_only_top_decile_value_weighted,paper_in_spirit_proxy,0.6497917529269094,0.0011539838490468,0.2749299521091902,0.0513572001312741,0.0513572001312741,0.0601285415561126,0.8064616681540931,0.0012502966173784,False
paper_flag_trader_gradient_policy,31,031 FLAG-Trader,paper_text,paper_runs/idea_replications/paper_text/031_031_flag_trader.txt,FLAG-Trader fuses LLM agents with gradient/RL-style policy optimization for sequential trading decisions.,factor controlling the importance of future rewards.,agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;image_or_multimodal_signal;intraday_or_hft_signal;live_or_llm_execution;non_usa_or_crypto_scope,momentum_or_reversal;quality_or_profitability;risk_or_safety,rank(ret_3_1)+rank(ret_12_1)-rank(ret_1_0)+rank(qmj_safety)-rank(rvol_21d)-rank(beta_252d),long_short_decile_value_weighted,paper_in_spirit_proxy,0.2347411247395707,0.0078718359293557,1.0675358550557148,0.2111975383545227,0.2111975383545227,1.016847196774618,0.3140861056527723,0.0209484370867136,False
mm_drex_dynamic_router_proxy,32,032 MM-DREX,paper_text,paper_runs/idea_replications/paper_text/032_032_mm_drex_multimodal_driven_dynamic_routing_of_llm_experts_for_financial_trading.txt,"MM-DREX dynamically routes trend, reversal, breakout, and risk/positioning experts.","factor satisfiesγ∈(0,1), K is an in- dex variable representing future time steps starting from the current time step.",sparse_or_cross_sectional_portfolio;agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;image_or_multimodal_signal;intraday_or_hft_signal;live_or_llm_execution;non_usa_or_crypto_scope,momentum_or_reversal;quality_or_profitability;risk_or_safety,rank(ret_12_1)-rank(ret_1_0)+rank(rmax5_rvol_21d)-rank(rvol_21d)+rank(qmj_safety),long_short_decile_value_weighted,paper_or_code_in_spirit_proxy,0.1854314156643389,0.0015257795725329,0.2162816982048129,0.0383118648660065,0.0383118648660065,0.033461436113616,0.8549815105775913,0.0006959709252376,False
repo_trading_r1_risk_adjusted_reasoning,33,033 Trading-R1,paper_text,paper_runs/idea_replications/paper_text/033_033_trading_r1_financial_trading_with_llm_reasoning_via_rl.txt,Trading-R1 frames trading as reasoning/RL over market state and rewards; the JKP proxy tests a risk-adjusted trend/reversal reward signal.,alpha mining.,factor_mining;sparse_or_cross_sectional_portfolio;agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;image_or_multimodal_signal;intraday_or_hft_signal;live_or_llm_execution;non_usa_or_crypto_scope,momentum_or_reversal;quality_or_profitability;risk_or_safety,rank(ret_3_1)+rank(ret_12_1)-rank(ret_1_0)+rank(qmj_safety)-rank(rvol_21d)-rank(rmax5_21d),long_short_decile_value_weighted,repo_in_spirit_proxy,0.3053364349192262,0.0113334539721126,1.460810442859584,0.2746211967357962,0.2746211967357962,1.719277986902369,0.1907954330674183,0.0351842320304351,False
paper_janus_q_event_driven_proxy,34,034 Janus-Q,paper_text,paper_runs/idea_replications/paper_text/034_034_janus_q_event_driven_trading_via_hierarchical_gated_reward_modeling.txt,Janus-Q is an event-driven trading framework that models heterogeneous event impact and optimizes reward-gated trading decisions.,"factors, making it difficult to isolate causal event effects or learn heterogeneous event-to-market mappings.",sparse_or_cross_sectional_portfolio;agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;image_or_multimodal_signal;live_or_llm_execution;non_usa_or_crypto_scope,momentum_or_reversal;quality_or_profitability;risk_or_safety;liquidity_or_microstructure,rank(rmax5_rvol_21d)+rank(ret_1_0)+rank(turnover_126d)+rank(qmj_safety)-rank(rvol_21d)-rank(bidaskhl_21d),long_short_decile_value_weighted,paper_in_spirit_proxy_no_news_events_available,0.0112963761154855,-0.0047861830164763,-0.4800193259141644,-0.0962918802312402,-0.0962918802312402,0.2113768033937246,0.6460256515415206,0.0043887826132142,False
paper_timi_minutes_technical_proxy,35,035 Trade in Minutes,paper_text,paper_runs/idea_replications/paper_text/035_035_trade_in_minutes_rationality_driven_agentic_system_for_quantitative_financial_tr.txt,"Trade in Minutes decouples strategy development from rapid execution, using technical indicators, strategy adaptation, and risk control in volatile markets.",alpha mining for quantitative investment.,factor_mining;agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;image_or_multimodal_signal;intraday_or_hft_signal;live_or_llm_execution;non_usa_or_crypto_scope,momentum_or_reversal;risk_or_safety;liquidity_or_microstructure,rank(ret_1_0)+rank(ret_3_1)+rank(rmax1_21d)+rank(turnover_126d)-rank(rvol_21d)-rank(bidaskhl_21d),long_short_decile_value_weighted,paper_in_spirit_proxy_monthly_minutes_approximation,0.2287640566889103,0.0063010296396317,0.564194422467928,0.1208772838492043,0.1208772838492043,0.3330944352371238,0.5642783756677028,0.0069077501066796,False
alphaagents_risk_averse_quality_lowrisk,36,036 AlphaAgents,paper_text,paper_runs/idea_replications/paper_text/036_036_alphaagents_llm_multi_agents_for_equity_portfolio_construction.txt,AlphaAgents risk-averse portfolios emphasize lower volatility and stable fundamentals.,factors on financial investment decision.,sparse_or_cross_sectional_portfolio;agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;image_or_multimodal_signal;live_or_llm_execution,value;quality_or_profitability;risk_or_safety,rank(qmj)+rank(ope_be)+rank(be_me)-rank(rvol_252d)-rank(beta_252d)-rank(debt_at),long_short_decile_value_weighted,paper_or_code_in_spirit_proxy,0.0652689535996792,0.0013293620188516,0.1719457670047349,0.0349127353824421,0.0349127353824421,0.0277872613235816,0.8677229992234516,0.000577984993805,False
alphaagents_risk_neutral_fundamental_momentum,36,036 AlphaAgents,paper_text,paper_runs/idea_replications/paper_text/036_036_alphaagents_llm_multi_agents_for_equity_portfolio_construction.txt,AlphaAgents risk-neutral portfolios emphasize valuation plus fundamentals/growth/momentum.,factors on financial investment decision.,sparse_or_cross_sectional_portfolio;agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;image_or_multimodal_signal;live_or_llm_execution,momentum_or_reversal;value;quality_or_profitability;growth_or_investment,rank(ret_12_1)+rank(sale_gr1)+rank(ope_be)+rank(be_me),long_short_decile_value_weighted,paper_or_code_in_spirit_proxy,0.4046685918941345,0.0010894995939176,0.131124588943481,0.0259088668845753,0.0259088668845753,0.0153029384424641,0.901632210907556,0.0003183457976754,False
marketsense_value_momentum_quality,37,037 MarketSenseAI 2.0,paper_text,paper_runs/idea_replications/paper_text/037_037_marketsenseai_2_0.txt,"MarketSenseAI factor analysis discusses value and momentum loadings, with fundamentals and price dynamics reinforcing selection.","alpha mining for quantitative investment,” arXiv preprint arXiv:2308.",agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;image_or_multimodal_signal;live_or_llm_execution,momentum_or_reversal;value;quality_or_profitability;growth_or_investment,rank(be_me)+rank(ret_12_1)+rank(qmj)+rank(sale_gr1),long_short_decile_value_weighted,paper_or_code_in_spirit_proxy,0.2560137614700336,0.0028824397193122,0.3526975353079107,0.0684147649071764,0.0684147649071764,0.1067032554739067,0.7441584154668046,0.0022177415493083,False
paper_mountainlion_multimodal_allocation,38,038 MountainLion,paper_text,paper_runs/idea_replications/paper_text/038_038_mountainlion.txt,"MountainLion coordinates multimodal RAG agents for price forecasting, news-driven reasoning, risk evaluation, and strategic allocation.","factoring in macroeconomic conditions, reg- ulatory trends, and sentiment analysis, substan- tially mitigated risks associated with investment decision-making under uncertainty.",agent_trading_workflow;risk_control,news_or_text_signal;image_or_multimodal_signal;intraday_or_hft_signal;live_or_llm_execution;non_usa_or_crypto_scope,momentum_or_reversal;quality_or_profitability;growth_or_investment;risk_or_safety,rank(ret_12_1)+rank(qmj)+rank(qmj_safety)+rank(sale_gr1)-rank(rvol_252d)-rank(beta_252d),long_short_decile_value_weighted,paper_in_spirit_proxy_no_news_available,0.2108895301083037,0.0032604651826431,0.5113577294327775,0.0921412914865499,0.0921412914865499,0.1935470615862243,0.6602995803301271,0.0040192894916801,False
paper_p1gpt_structured_workflow,39,039 P1GPT,paper_text,paper_runs/idea_replications/paper_text/039_039_p1gpt.txt,"P1GPT fuses technical, fundamental, news, and sectoral analysis through a layered multi-agent workflow with embedded risk assessment.","factors, showing promise for automated strategy discovery.",factor_mining;sparse_or_cross_sectional_portfolio;agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;image_or_multimodal_signal;live_or_llm_execution;non_usa_or_crypto_scope,momentum_or_reversal;value;quality_or_profitability;growth_or_investment;risk_or_safety,rank(ret_12_1)+rank(be_me)+rank(ope_be)+rank(sale_gr1)+rank(qmj_safety)-rank(rvol_252d)-rank(debt_at),long_short_decile_value_weighted,paper_in_spirit_proxy_no_news_available,0.3952939205413179,0.0114571743383933,1.433296353033689,0.2896059732233571,0.2896059732233571,1.9120226034243404,0.1677740328227469,0.0390580735360432,False
finvision_trend_dip_risk_control,40,040 FinVision,paper_text,paper_runs/idea_replications/paper_text/040_040_finvision.txt,"FinVision prompts prioritize holding strong upward trends, buying dips within uptrends, and risk management.",factors from news text.,agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;image_or_multimodal_signal;intraday_or_hft_signal;live_or_llm_execution,momentum_or_reversal;quality_or_profitability;risk_or_safety,rank(ret_12_1)-rank(ret_1_0)-rank(rvol_21d)+rank(qmj_safety),long_short_decile_value_weighted,paper_or_code_in_spirit_proxy,0.339969037644475,0.0124422570226204,1.490589535154505,0.2775745183485573,0.2775745183485573,1.756455622630019,0.1860824121922679,0.0359325113575508,False
guru_altman_distress_avoidance,42,042 GuruAgents,paper_text,paper_runs/idea_replications/paper_text/042_042_guruagents.txt,Edward Altman-style distress avoidance: earnings/cash/debt coverage and downside-risk control.,"Portfolio Optimization, Deep Learning in Finance ACM Reference Format: Yejin Kim, Youngbin Lee, Juhyeong Kim, and Yongjae Lee.",sparse_or_cross_sectional_portfolio;agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;intraday_or_hft_signal;live_or_llm_execution;non_usa_or_crypto_scope,value;quality_or_profitability;risk_or_safety,rank(ebitda_debt)+rank(cash_at)+rank(ni_me)-rank(debt_at)-rank(rvol_252d)-rank(betadown_252d),long_short_decile_value_weighted,paper_or_code_in_spirit_proxy,0.3288456982112938,0.0157685446609464,2.1666107397794714,0.4034015957022537,0.4034015957022537,3.7098232225800665,0.0550441958408436,0.074550653407666,False
guru_buffett_quality_compounder,42,042 GuruAgents,paper_text,paper_runs/idea_replications/paper_text/042_042_guruagents.txt,Warren Buffett-style quality compounder: durable quality/profitability/growth with low leverage.,"Portfolio Optimization, Deep Learning in Finance ACM Reference Format: Yejin Kim, Youngbin Lee, Juhyeong Kim, and Yongjae Lee.",sparse_or_cross_sectional_portfolio;agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;intraday_or_hft_signal;live_or_llm_execution;non_usa_or_crypto_scope,quality_or_profitability;risk_or_safety,rank(qmj)+rank(qmj_growth)+rank(qmj_prof)+rank(ope_be)+rank(gp_me)-rank(debt_at),long_short_decile_value_weighted,paper_or_code_in_spirit_proxy,0.6583422281773897,0.0269477813460616,2.7016757591483302,0.533564762470115,0.533564762470115,6.490113210728557,0.011349827547765,0.1273421669956203,True
guru_equal_weight_style_ensemble,42,042 GuruAgents,paper_text,paper_runs/idea_replications/paper_text/042_042_guruagents.txt,GuruAgents combines multiple investment-guru sleeves; this is an equal-weight score ensemble of the five guru proxies.,"Portfolio Optimization, Deep Learning in Finance ACM Reference Format: Yejin Kim, Youngbin Lee, Juhyeong Kim, and Yongjae Lee.",sparse_or_cross_sectional_portfolio;agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;intraday_or_hft_signal;live_or_llm_execution;non_usa_or_crypto_scope,,"average Graham, Buffett, Greenblatt, Piotroski, Altman proxy scores",long_short_decile_value_weighted,paper_or_code_in_spirit_proxy,0.392330789577865,0.0157215627538322,2.1120984830959424,0.423803161805071,0.423803161805071,4.094551866963258,0.0439139494080081,0.0820020351818331,True
guru_graham_deep_value_defensive,42,042 GuruAgents,paper_text,paper_runs/idea_replications/paper_text/042_042_guruagents.txt,"Benjamin Graham-style defensive value: cheap, liquid, profitable, low leverage, low risk.","Portfolio Optimization, Deep Learning in Finance ACM Reference Format: Yejin Kim, Youngbin Lee, Juhyeong Kim, and Yongjae Lee.",sparse_or_cross_sectional_portfolio;agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;intraday_or_hft_signal;live_or_llm_execution;non_usa_or_crypto_scope,value;quality_or_profitability;risk_or_safety,rank(be_me)+rank(cash_at)+rank(ope_be)-rank(debt_at)-rank(rvol_252d)-rank(beta_252d),long_short_decile_value_weighted,paper_or_code_in_spirit_proxy,0.205302425263867,0.0108863806108752,1.511752171798002,0.2923548212930192,0.2923548212930192,1.9484914860264355,0.1637885829561428,0.0397894932005713,False
guru_greenblatt_magic_formula,42,042 GuruAgents,paper_text,paper_runs/idea_replications/paper_text/042_042_guruagents.txt,Joel Greenblatt-style magic formula: earnings yield plus business quality/return on capital.,"Portfolio Optimization, Deep Learning in Finance ACM Reference Format: Yejin Kim, Youngbin Lee, Juhyeong Kim, and Yongjae Lee.",sparse_or_cross_sectional_portfolio;agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;intraday_or_hft_signal;live_or_llm_execution;non_usa_or_crypto_scope,value;quality_or_profitability,rank(ebit_mev)+rank(ope_be)+rank(gp_mev)+rank(be_me),long_short_decile_value_weighted,paper_or_code_in_spirit_proxy,0.1753196748024043,0.0034445045704436,0.4818531119508877,0.1049829393084546,0.1049829393084546,0.251255425114121,0.616562546216797,0.0052147373294662,False
guru_piotroski_fscore_proxy,42,042 GuruAgents,paper_text,paper_runs/idea_replications/paper_text/042_042_guruagents.txt,"Joseph Piotroski-style F-score: profitability, operating cash flow, accrual quality, leverage, issuance, and asset turnover.","Portfolio Optimization, Deep Learning in Finance ACM Reference Format: Yejin Kim, Youngbin Lee, Juhyeong Kim, and Yongjae Lee.",sparse_or_cross_sectional_portfolio;agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;intraday_or_hft_signal;live_or_llm_execution;non_usa_or_crypto_scope,quality_or_profitability;growth_or_investment;risk_or_safety;liquidity_or_microstructure;issuance_or_accruals,rank(ni_me)+rank(ocf_me)-rank(oaccruals_at)-rank(debt_gr1)-rank(eqnetis_me)+rank(at_turnover)+rank(sale_gr1),long_short_decile_value_weighted,paper_or_code_in_spirit_proxy,0.4533997320901495,0.0187903935577127,1.6627838749497628,0.330747004264407,0.330747004264407,2.4938471427874656,0.1153528870410979,0.0506693825044868,False
paper_quantagents_risk_controlled_system,43,043 QuantAgents,paper_text,paper_runs/idea_replications/paper_text/043_043_quantagents.txt,"QuantAgents combines market/news/risk/strategy agents, memory, event-impact optimization, and risk-control meetings for simulated trading.",factor and the state st includes market indicators and other relevant financial data.,agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;image_or_multimodal_signal;intraday_or_hft_signal;live_or_llm_execution;non_usa_or_crypto_scope,momentum_or_reversal;quality_or_profitability;risk_or_safety;liquidity_or_microstructure,rank(ret_12_1)+rank(qmj_safety)+rank(dolvol_126d)+rank(cash_at)-rank(rvol_252d)-rank(beta_252d)-rank(debt_at),long_short_decile_value_weighted,paper_in_spirit_proxy_no_news_available,0.3031670571232758,0.0166227885069735,2.593407826510848,0.5117922416959285,0.5117922416959285,5.971251839594143,0.0151209645059803,0.1176706651388965,True
hedgeagents_balanced_lowrisk_alpha,44,044 HedgeAgents,paper_text,paper_runs/idea_replications/paper_text/044_044_hedgeagents.txt,HedgeAgents is framed as balanced-aware trading; this proxy tests quality/value alpha with explicit low beta/downside-risk control.,factors: i) Strategic Budget Allocation.,sparse_or_cross_sectional_portfolio;agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;image_or_multimodal_signal;intraday_or_hft_signal;live_or_llm_execution;non_usa_or_crypto_scope,value;quality_or_profitability;risk_or_safety,rank(qmj)+rank(be_me)+rank(ope_be)-rank(rvol_252d)-rank(beta_252d)-rank(betadown_252d),long_short_decile_value_weighted,paper_or_code_in_spirit_proxy,0.0149289480259989,0.0011567696063075,0.1602467030046278,0.031829452119576,0.031829452119576,0.0230959759292571,0.8793105922307621,0.0004804268012594,False
repo_alphaforgebench_executable_multifactor,45,045 AlphaForgeBench,paper_text,paper_runs/idea_replications/paper_text/045_045_alphaforgebench_benchmarking_end_to_end_trading_strategy_design_with_llms.txt,AlphaForgeBench evaluates LLMs as quantitative researchers generating executable alpha factors and factor-based trading strategies.,factors and composing factor-based trading strategies grounded in financial domain knowledge.,factor_mining;sparse_or_cross_sectional_portfolio;agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;image_or_multimodal_signal;intraday_or_hft_signal;live_or_llm_execution;non_usa_or_crypto_scope,momentum_or_reversal;value;quality_or_profitability;risk_or_safety;liquidity_or_microstructure,rank(be_me)+rank(ope_be)+rank(ret_12_1)+rank(qmj)+rank(dolvol_126d)-rank(rvol_252d)-rank(debt_at),long_short_decile_value_weighted,repo_in_spirit_proxy,0.3173172281616269,0.008819610042119,1.3836013642995948,0.264329123834523,0.264329123834523,1.5928248578733006,0.2079098616004358,0.0326352362967921,False
repo_livetradebench_live_allocation_proxy,47,047 LiveTradeBench,paper_text,paper_runs/idea_replications/paper_text/047_047_livetradebench_seeking_real_world_alpha_with_llms.txt,LiveTradeBench evaluates live multi-asset portfolio allocation under price/news uncertainty with explicit risk-return allocation decisions.,alpha mining with regularized exploration to counteract alpha decay.,factor_mining;agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;image_or_multimodal_signal;intraday_or_hft_signal;live_or_llm_execution;non_usa_or_crypto_scope,momentum_or_reversal;quality_or_profitability;risk_or_safety;liquidity_or_microstructure,long-only top decile by rank(ret_12_1)+rank(qmj)+rank(qmj_safety)+rank(dolvol_126d)-rank(rvol_252d)-rank(beta_252d),long_only_top_decile_value_weighted,repo_in_spirit_proxy,0.606140659428997,-0.0054436731386209,-0.933427063756403,-0.2006742513426331,-0.2006742513426331,0.9180393456670596,0.3387669942320003,0.0189307992866878,False
repo_deepfund_prudent_fund_manager,48,048 DeepFund,paper_text,paper_runs/idea_replications/paper_text/048_048_deepfund.txt,"DeepFund models a multi-agent fund workflow with fundamental, technical, policy/news, insider-style analysts, portfolio management, and risk control.",Factory(e.,agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;image_or_multimodal_signal;intraday_or_hft_signal;live_or_llm_execution;non_usa_or_crypto_scope,momentum_or_reversal;quality_or_profitability;risk_or_safety,long-only top decile by rank(qmj)+rank(ope_be)+rank(gp_me)+rank(cash_at)+rank(ret_12_1)-rank(debt_at)-rank(rvol_252d)-rank(beta_252d),long_only_top_decile_value_weighted,repo_in_spirit_proxy,0.7841186118263216,0.0067293580078245,0.955813088476574,0.1962906158623997,0.1962906158623997,0.8783691358817296,0.3494076756084932,0.0181196729306933,False
code_ai_trader_value_quality,49,049 AI-Trader,repo_readme_or_source_notes,none,AI-Trader is a practitioner LLM trading repo listed as implementation evidence.,sharpen trading skills through AI agents! Any AI agent joins the **AI-Trader** platform in seconds -- Simply send this message to your agent.,reported_performance_claim;risk_control,image_or_multimodal_signal;live_or_llm_execution;non_usa_or_crypto_scope,value;quality_or_profitability;risk_or_safety,rank(be_me)+rank(qmj)+rank(ope_be)+rank(cash_at)-rank(debt_at)-rank(rvol_252d),long_short_decile_value_weighted,code_link_in_spirit_proxy,0.435618019680869,0.022837675273896,2.704695756646645,0.4975635361842208,0.4975635361842208,5.643845068896472,0.0181490206431933,0.1115265577508588,True
code_agentictrading_lab_allocation,50,050 AgenticTrading,repo_readme_or_source_notes,none,AgenticTrading is listed as an agentic trading lab/infrastructure repo.,"portfolio state, and reasoning.",agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;image_or_multimodal_signal;live_or_llm_execution,momentum_or_reversal;quality_or_profitability;risk_or_safety;liquidity_or_microstructure,rank(ret_12_1)+rank(qmj)+rank(dolvol_126d)-rank(rvol_252d)-rank(beta_252d),long_short_decile_value_weighted,code_link_in_spirit_proxy,0.3084832802565181,0.0112060487706818,1.7624438122169963,0.3552026038520468,0.3552026038520468,2.8762741187163217,0.0909381725392617,0.0582353588398363,False
repo_tradetrap_robust_safety_proxy,51,051 TradeTrap,paper_text,paper_runs/idea_replications/paper_text/051_051_tradetrap.txt,TradeTrap is primarily a robustness/stress-test framework; the in-spirit proxy tests the conservative safety/liquidity posture implied by its mitigation concerns.,"portfolio and ledger handling, andtrade execution—and eval- uates their robustness under controlled system-level perturbations.",sparse_or_cross_sectional_portfolio;agent_trading_workflow;reported_performance_claim;risk_control,news_or_text_signal;intraday_or_hft_signal;live_or_llm_execution;non_usa_or_crypto_scope,quality_or_profitability;risk_or_safety;liquidity_or_microstructure,rank(qmj_safety)+rank(dolvol_126d)+rank(cash_at)-rank(rvol_252d)-rank(beta_252d)-rank(bidaskhl_21d)-rank(debt_at),long_short_decile_value_weighted,repo_in_spirit_proxy_robustness_not_alpha_claim,0.1655551604314543,0.0091667872461025,1.2968582629355123,0.2670019819560802,0.2670019819560802,1.62520055585211,0.2033612468614137,0.0332884227748935,False
code_ai_hedge_fund_buffett_munger,52,052 ai-hedge-fund,repo_readme_or_source_notes,none,virattt/ai-hedge-fund is a practitioner multi-agent hedge-fund style repo with value/quality investor personas.,"Portfolio Manager - Makes final trading decisions and generates orders <img width=""1042"" alt=""Screenshot 2025-03-22 at 6 19 07 PM"" src=""https://github.",agent_trading_workflow;risk_control,news_or_text_signal;image_or_multimodal_signal;live_or_llm_execution,quality_or_profitability;risk_or_safety,rank(qmj)+rank(qmj_prof)+rank(ope_be)+rank(gp_me)+rank(cash_at)-rank(debt_at),long_short_decile_value_weighted,code_link_in_spirit_proxy,0.5501044274923784,0.0300103981708753,2.418893459855344,0.5383775190321946,0.5383775190321946,6.607722950282188,0.010639286861825,0.1295234096462614,True
code_vibe_trading_prompt_allocation,53,053 Vibe-Trading,repo_readme_or_source_notes,none,Vibe-Trading is a practitioner prompt-driven trading repo listed in the source table.,"factor operators now use `bottleneck`/NumPy fast paths, alpha bench parallelism avoids repeated large-panel worker payloads, and base equity math has regression coverage ([#376](https://github.",agent_trading_workflow,news_or_text_signal;image_or_multimodal_signal;live_or_llm_execution,momentum_or_reversal;quality_or_profitability;risk_or_safety;liquidity_or_microstructure,rank(ret_12_1)+rank(qmj)+rank(dolvol_126d)-rank(rvol_252d),long_short_decile_value_weighted,code_link_in_spirit_proxy_low_evidence,0.2540347236752979,0.0080314616137912,1.3372934995779158,0.2664367750120788,0.2664367750120788,1.6183271807262536,0.2043169816288831,0.0331497838042087,False
