version,table_label,printed_numeric_unit,source_document_recovered,author_native_experiment_executed,published_result_regenerated,paper_result_credit,blocking_reason
v1_v2,tab:routing_comparison,4,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:routing_comparison,5,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:routing_comparison,6,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:routing_comparison,7,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:routing_comparison,8,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:routing_comparison,9,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:routing_comparison,10,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:routing_comparison,11,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:routing_comparison,12,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:modality_ablation,1,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:modality_ablation,2,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:modality_ablation,3,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:modality_ablation,4,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:modality_ablation,5,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:modality_ablation,6,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:modality_ablation,7,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:modality_ablation,8,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:modality_ablation,9,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:modality_ablation,10,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:modality_ablation,11,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:modality_ablation,12,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:crisis_performance,1,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:crisis_performance,2,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:crisis_performance,3,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:crisis_performance,4,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:crisis_performance,5,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:crisis_performance,6,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:crisis_performance,7,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:crisis_performance,8,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:crisis_performance,9,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:crisis_performance,10,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:crisis_performance,11,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:crisis_performance,12,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,1,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,2,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,3,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,4,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,5,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,6,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,7,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,8,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,9,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,10,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,11,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,12,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,13,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,14,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,15,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,16,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,17,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,18,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,19,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,20,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,21,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,22,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,23,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,24,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,25,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,26,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,27,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,28,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,29,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,30,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,31,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,32,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,33,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,34,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,35,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,36,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,37,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,38,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,39,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,40,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,41,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,42,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,43,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,44,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,45,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,46,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,47,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,48,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,49,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,50,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,51,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,52,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,53,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,54,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,55,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,56,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,57,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,58,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,59,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_overall_results,60,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,1,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,2,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,3,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,4,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,5,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,6,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,7,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,8,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,9,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,10,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,11,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,12,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,13,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,14,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,15,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,16,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,17,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,18,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,19,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,20,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,21,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,22,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,23,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,24,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,25,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,26,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,27,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,28,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,29,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,30,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,31,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,32,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,33,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,34,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,35,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,36,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,37,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,38,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,39,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,40,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,41,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,42,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,43,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,44,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,45,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,46,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,47,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,48,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,49,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,50,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,51,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,52,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,53,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,54,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,55,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,56,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,57,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,58,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,59,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,60,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,61,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,62,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,63,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,64,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,65,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,66,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,67,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,68,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,69,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,70,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,71,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,72,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,73,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,74,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,75,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,76,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,77,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,78,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,79,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,80,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,81,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,82,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,83,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,84,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,85,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,86,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,87,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,88,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,89,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,90,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,91,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,92,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,93,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,94,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,95,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_temporal_summary,96,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,1,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,2,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,3,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,4,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,5,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,6,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,7,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,8,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,9,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,10,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,11,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,12,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,13,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,14,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,15,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,16,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,17,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,18,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,19,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,20,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,21,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,22,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,23,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,24,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,25,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,26,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,27,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,28,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,29,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,30,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,31,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,32,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,33,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,34,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,35,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,36,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,37,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,38,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,39,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,40,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,41,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,42,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,43,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,44,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,45,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,46,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,47,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,48,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,49,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,50,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,51,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
